review;stars
al mes y poco el micrófono se ha despegado y a dejado de funcionar el micro.la pagina de soporte del fabricante pone que no esta habilitado para europa.y no hay información correcta para abrir soporte para realizar algun RMA / garantía del producto.muy decepcionado con el producto.....;1
Llevo 8 meses con el y ya ha empezado a darme problemas con el sonido que se entrecorta. He tenido otros iguales y me duraron algo más de un año, por eso volví a pedir los mismos. Pero estos sólo ocho meses y la empresa que los fabrica te envía a una web donde solo puedes hablar con un bot que siempre te contesta lo mismo, “ no encuentro nada relacionado con su pregunta”.Supongo que como todo aparato si garantia será de dos años pero al no poder hablar con el fabricante me los tendré que comer.Desde luego no vuelvo a comprar nada de esta marca.;1
no me gustan casi nada lo unico que vale es el peso pero las orejeras son de mala calidad no se una cosa rara que si mueves un poco la cabeza pues escuchas como te roza la piel o el pelo materiales no conforme parece mas plastico que nada de hay su peso despues de usarlos 3h seguidas se nota el disconfort intente cambiar de unos hyperx cloud II a estos i no se compara nada el ambalaje almoadillas de repuesto i el confort sobre sonido tampoco no tiene que ver una con otra parece que no son hyperx!!!Es solo mi opinion me gustan hyper siempre los usare pero este modelo no ha salido como debe !!!;1
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoJuegaSilenciarCurrent Time 0:00/Duration 0:11Loaded: 54.60%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:11 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtítulossubtitles off, selectedAudio Trackdefault, selectedPantalla completaThis is a modal window.


A embalagem vem danificada, os auscultadores sem as almofadas o que me impossibilita de utilizar ou seja não dá para usar. Quero o meu reembolso ou que me façam chegar uns que estejam em condições de utilização";1
no son unos cascos de 60 euros, han cogido unos de 5 euros y le han puesto la marca de hiperX, lamentable que esta marca venda productos de tan mala calidad, el audio es malisimo, no sirve ni para juegos ni para musica.;1
Geniales. Lo mejor el micro, están hablando a tu lado y solo recogen tu voz... he cambiado mi opinión sobre los cascos porque los primeros que compré en marzo se les estropeó el micro en septiembre, me mandaron unos nuevos y tienen exáctamente el mismo fallo. En el botón de subida y bajada de volumen deja de oirse a veces uno de los lados y el micro cuando lo subes petardea. Al inicio de comprarlos no pero al mes empieza a romper. Los cascos están bien cuidados pero ya es la segunda vez que me pasa en un año con dos cascos nuevos. Lo siento pero no voy a volver a comprar estos cascos nunca más.;1
Me ha llegado un producto usado a precio nuevo! Estaban usados y el cable deteriorado. Me parece increíble que intenten tomar el pelo de esta manera. Era un regalo!;1
160€???? Auriculares de plastico, calidad de sonido nefasta, endebles. NO son unos auriculares de 160euros. Para pillarte estos espera a que estén en oferta los logitech g pro x, que por unos 80 euros te llevas unos buenos cascos de verdad. Directamente a la devolución.;1
Lo he probado en juegos como valorant y la calidad es pésima, difícil distinguir hasta por donde te viene el enemigo. Y para la música igual, con muy mala calidad, Y después de media hora con ellos hasta tuve dolor de cabeza.;1
Los cascos funcionan correctamente durante 6 o 7 meses, después se va perdiendo el audio hasta que es imposible utilizarlos. Me ha pasado ya con dos. El fabricante ni siquiera responde y Amazon gestionó la devolución en la primera ocasión, pero en esta última se desentiende del asunto.;1
el micro al cabo de unos meses se daña empieza hacer sonidos malos e interferencia aparte pierde el ajuste de posicion, esto me paso en 2 cascos diferentes, no es que fue mala suerte es lo que sucede siempre, si quieren unos cascos que les duren 6 meses esta bien, pero si por el contrario quieren algo que dure mas les recomiedo busquen otra marcasaludos;1
Cuando llegaron los probé y funcionaban de lujo y se escuchan genial, pero el siguiente día no se conectaban con el transmisor hice mil pruebas y no lo conseguí. Los devolví.;1
Muy mal sonido se escuchan como con mucha difusión de fondo por lo demás son muy cómodos y chulos;1
Los he devuelto enseguida, la calidad los materiales son malos, parecen de juguete. El sonido es pésimo. Quería unos auriculares decentes, han costado casi 30 euros. Ha tenido unos de 12 que le han durado mucho, más buenos y se escuchaban mejor. No entiendo los buenos comentarios de la gente.;1
Honestamente, después de ver las reviews que tienen estos cascos por todo Internet, no esperaba esta calidad de producto, el sonido del ordenador sale continuamente por el micrófono, he probado durante semanas todas las respuestas que he podido encontrar por Google al respecto y he encontrado a más personas con estos mismos cascos y sin ninguna solución.Una decepción total y algo que hace que estos cascos sean totalmente inservibles, ya que no voy a hacer a mis amigos escuchar el audio de mi pc continuamente (incluso con el micrófono muteado).;1
Viene anunciado como que funciona en PC, y que lleva un cable para usarlo en el PC. Pero una vez te llega, viene sin nada, y solo lo puedes conectar como Auricular o como Microfono.He tenido que gastar 8 euros en un adaptador para que funcionen las dos cosas a la vez.Mantenerse alejado de este producto, es una estafa!;1
1.Necesitas un pc para configurar unos simple auriculares 2.Necesitas entrar verificar y requeteverificar 5 veces la cuenta de microsoft 3.Imposoble acceder a canjear el codigo .Y cuando los conectas se escuchan muy bajito....;1
El audio funciona perfectamente pero el micrófono dejo de funcionar en 2 semanas.;1
Sin darle ningún golpe ni se me cayeron ni nada y dejaron de funcionar de repente. No los volvería a comprar.;1
A llegado la caja abierta y sin puesto USB.Tengo que decir que la muchacha que me ha atendido a sido muy agradable y me lo ha solucionado,pero mi hijo ya no los quiere,a si que los he devuelto.;1
Mala calidad, los conectores hacen ruido y dejan de sonar segun la posicion y la espuma se ha pelado en poco tiempo, tanto la superior como la de los auriculares. Por este precio hay opciones mucho mejores.;1
Me decidí a comprarlo viendo las buenas opiniones, pero el mío pjesto en un portátil tiene una sonido bass y de graves superexagerado que es muy incómodo y molesto, que no se porque está así. Encima no hay drivers para ecualizar el sonido ni ningún programa. Y en el soporte el número de teléfono es un 902, para que no llames, vaya estafa, voy a devolverlos porque no he de estar yo arreglando una cosa que debería funcionar bien de serie.Muy decepcionado con la compra.;1
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoJuegaSilenciarCurrent Time 0:00/Duration 0:01Loaded: 100.00%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:01 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtítulossubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedPantalla completaThis is a modal window.


Si un producto es nuevo y viene ha ese precio revisarle gracias";1
Me llegaron sin almohadillas! Me ha parecido una timadura de pelo! Devolución de inmediato. Me pillaré otra marca.;1
La verdad que los auriculares son muy cómodos, aíslan bastante y se escuchan bien, el problema es que las almohadillas de dentro me han venido rotas...;1
Al principio parecían los auriculares perfectos, la calidad del sonido era inmejorable el microfono una pasada. Pero al poco fallaron, solo se escucha por uno de los auriculares y la verdad que es un desperdicio para el PRECIO que tienen.Por cierto, ni servicio técnico ni nada. Aquí la garantía ni caso. Un trasto mas a la basura.Mejor no comprar.;1
Robo a mano armada. Los cascos no emparejan.Si lo consigues, se desparejan a los pocos minutos.Producto inútil.No entiendo como una marca consolidada ha creado un producto de tan mala calidad.;1
Vengo de unos Logitech 430, unos cascos que solo cuestan 10e más.Estos HyperX son bastante mediocres en cuanto sonido, igual que los cascos que te regalaban en los viajes de renfe.En cuanto a comodidad, hacen daño en las orejas y se te calientan echando ostias, en 10 minutos las tienes para freir un huevo frito.Evitar a toda costa;1
Las almohadillas de los cascos se pelan rápidamente y el micrófono es muy endeble. Poca calidad por el precio establecido.;1
Los compré a 30€ y por ese precio en principio están bien para la calidad de sonido que tienen. A 50, ni hablar.Los he tenido que devolver 2 veces porque el micro dejó de funcionar al mes de usarlo.;1
El sonido no es limpio, se entrecortan constantemente;1
Los cascos están bien. El problema es que vinieron sin embalaje, tenía que ser un regalo sorpresa y lo recogió justamente la persona a quién se le tenía que hacer el regalo, viendo obviamente lo que era;1
Despues de unos 7 meses de uso (1 o 2 horas al dia) el auricular izquierdo ha dejado de funcionar, no recomiendo la compra de este producto.;1
Los utilizaba exclusivamente para online a un juego en concreto. Con lo que quiero decir que su uso ha sido de un par de horas cada dos o tres días. Tras un mes no funciona el micro.El resto bien, cómodos, aísla bien del sonido exterior, bien el sonido y, si no fuera porque al mes no funciona el micro, buena calidad-precio.;1
Muy mal  no funcionan bien traía el cable desgarrado hemos intentado arreglarlo por qué nos urgía y se ha roto del todo  el auricular izquierdo suena como cascado;1
dicen compatibles con xbox no lo son.  Además, hay un cargo adicional en la aplicación.;1
Bien mientras duró.Comprados en Amazon warehouse en junio, rotos en menos de 3 meses? una cosa es reacondicionado y otra defectuoso.;1
Poco han durado, se los regalé a mi hijo para reyes y a los dos meses comenzó a fallar el mute al levantar el micro y ahora a los 5 meses la unión del jack con el cable comenzó a fallar y había que ponerlo en un ángulo determinado para que se oyese el altavoz izquierdo.;1
Tiene unos 6 meses de uso y un auricular ya falla y el micro no se queda fijo y se cae hacia abajo. Para el dinero que vale tiene calidades y la misma durabilidad que un producto chino. A ver ahora como responde el fabricante;1
Los cascos no están mal, pero pensaba que por ese precio iban a ser de más calidad. El micrófono es directamente una basura o venía estropeado. Los devolví despues de intentar tener la primera conversación.;1
Tardó dos días en llegar y encima viene sin almohadillas. Directas a devolución.;1
La calidad del producto no es buena. Cuidándolos con mucho mimo, usándolos un par de veces a la semana y siempre guardándolos sin retorcer el cable ni forzarlos y el auricular derecho ha empezado a emitir sonido a la mitad de volumen y cuando se aprieta ligeramente hace un ruido extraño. El micro también ha empezado a emitir entrecortado. No vuelvo a comprar la misma marca.;1
Se escuchan mal , me los cambian por otro igual , que también se escucha mal. Solicito reembolso , les llega el día 20 de agosto pero todavía no me han devuelto el dinero.Una auténtica chapuza.No compro mas;1
Se escuchan mal y el micro no funcionaba;1
Una pena porque el sonido se escucha doble, el que tengo al otro lado de la pantalla me escucha a mi y al el mismo también. Son muy cómodos pero tienen ese problema.;1
Ha funcionado dos días. Al tercero se rompió la pieza que nine ya con el mando y se acabaron los cascos. Una pérdida de dinero y por supuesto no han cubierto la garantía.;1
Dejó de funcionar el micrófono en menos de un año.Por lo tanto no lo puedo recomendar.;1
Esto no se puede regalar a nadie, con las etiquetas puestas en la caja, y viene sucio, estoy muy desconforme...;1
El micro se ha roto despues de 1 mes de uso;1
A partir de los 7 meses han empezado a funcionar mal.;1
Llevo una semana usándolos y el auricular izquierdo empieza a fallar cuando regulo el volumen. Quizás es un defecto de fábrica, por lo que pediré un cambio o devolución. Por lo demás la calidad de sonido es aceptable y la comodidad buena.;1
Un auricular se escuha mal y si aumentas mucho el sonido se distorsiona en los dos. No los recomiendo, por menos dibero puedes conseguir mejores auriculares que estos.;1
Ha dejado de funcionar al año. El auricular izquierdo ha dejado de sonar y solo suena en ocasiones, en cuanto se modifica el volumen desde el botón de volumen y se mueve el cable en un punto concreto.Una pena pero hay mejores alternativas.;1
No funciona el micrófono! Tuve que devolverlo con reembolso y he leído por internet que pasa a más gente.;1
El micrófono es baja calidad se te oye como si fueras un robot;1
no me gusta el sondo suena enlatado y se escucha muy flojo para lo que valen;1
No funciona;1
Se escuchan bastante regular por decir algo bueno y el micrófono es inútil;1
Llegó con un precinto de Amazon y por tanto abierto, usado y mal recogido el cableado. Lo devolví.;1
Cascos muy endebles. Cable de mala calidad. Se corto a los 3 meses...;1
Pésima experiencia, segun la posición que tuviera el cable dejaba de funcionar el micrófono o dejaba de escucharse, al final lo he devuelto.;1
El precio de estos auriculares es de 84€. El precio que se le pone en este anuncio (160) es TOTALMENTE FALSO.Tiene un pequeño descuento aplicado, pero para los que buscamos grandes descuentos, por supuesto este no lo es. Estos auriculares se encuentran en una gama baja.;1
Los cascos son 100% funcionales, buena calidad de los materiales etc etc. El único GRAN problema es que se te cuela el audio muchisimo por el micro. Incluso estando silenciado el micro (se sube y así lo silencias), el ordenador sigue detectando el audio del micro. No puedo ver ningún video que este alguien hablando porque mis amigos escuchan todo. No he encontrado software para poder cambiar eso y he probado todas las configuraciones de sensibilidad.;1
20 euros tirados a la basura, la calidad es espantosa, se oyen crujidos constantemente y hay veces que incluso se deja de escuchar por completo.... le daria un 0 si pudiese..;1
Parecían buenos cascos pero en menos de 6 meses el micrófono se ha estropeado y no se puede utilizar así que genera un poco sensación de inutilidad para el producto.;1
Han durado 4 meses, para ser un producto supuestamente bueno, su durabilidad deja mucho que desear. No se escuchan.;1
Menos de un año y ya no funcionan.;1
Los cascos se escuchan dobles cuando estas hablando con alguien. El micrófono se cae y no lo puedes regular a la altura de la boca. Aprietan la cabeza y no son cómodos. El ordenador no me detecta el micrófono y se desconecta solo. Todo lo que escucho en el ordenador lo escuchan las personas con quienes estoy hablando y no puedo hablar nunca con ellos. Sin duda no lo copareis si no queréis un producto malísimo.;1
Ni un año con ellos y ya no terminan de cargar. ¿Fallo en la batería? Para lo que cuestan no debería de haberlo, yo no recomiendo su compra sinceramente.;1
Se salen facilmente las almohadillas y luego cuesta mucho volver a colocarlasSe escucha bien y se puede hablar bien , pero esto es una pega porque mi hija siempre las quita y el sistema para recolocarlas es bastante tedioso de estar intentandolo. No los volveria a comprar.;2
No compréis nada de esta marca ni con el dinero de otro, poca calidad.;2
No son auriculares de 50€. Son los típicos auriculares de bazar a 18 o 20€. Calidad plasticosa, audio del micrófono horrible. Calidad de sonido de los auriculares carente totalmente de agudos, por lo que no puedes escuchar nada a alto volumen porque molesta.Esta marca HyperX, no tiene nada que ver con Kingston. Tuve dos auriculares Kingston HyperX originales antes que este y no tiene nada que ver ni en acabados ni en sonido. Cuando me llegaron los auriculares, no encontré el logo de Kingston por ninguna parte y al ver la calidad nefasta, investigué. Kingston ya no fábrica la gama HyperX y alguien tomó ese nombre para hacer estos productos aprovechando la fama.Son pequeños, aprietan (y yo no tengo la cabeza grande), por lo que la presión en los oídos te hace oír ruidos naturales fruto de esa presión. Las almohadillas, de tela de mala calidad, vienen con desgarros donde llevan las gotas de pegamento para fijarlas a las orejeras.A 20€ están bien. A más de ese precio comprad alto de mejor calidad por favor. Se van para atrás.;2
Tiene buen sonido para los videojuegos, pero en 5 meses que llevo con ellos la bateria dura 1hora aprox..... y la distancia son 4 o 5 metros aprox.. triste...;2
Si vas a comprarlo para jugar, que sea para hacerlo en juegos para un jugador...el micro es muy malo y como leí en algún comentario antes de comprarlo se entrecorta y tus amigos no escuchan nada claro, la rueda del volumen también no se si es un fallo o viene así de fabrica pero no tiene tope, da vueltas y vueltas y solo da un pitido cuando creo que el volumen llegó al máximo.... decepcionado comprado porque salía una rebaja de 120€ antes valía 170€ (supuestamente, ya os digo yo que no) y ahora 50 y ni 50 vale. Conclusión para gaming tenéis mejores y más baratos, si lo queréis pa jugar solos...pasable rozando, los hay mejores por menos precio.;2
Son demasiado pesados, al final hasta te duele el cuello. Por el precio creo que se pueden pillar otros más livianos y de la misma calidadDe sonido no puedo comparar por qué no he tenido otros pero sin más.Son compatibles con ps4 y lo bueno es que no son de cuero si no de tela. El cuero cuando hace calor tiene que ser un poco guarro;2
En 5 minutos de probarlos he podido ver como son incomodisimos y que se escuchan fata. De  verdad que no entiendo que estándar de sonido tienen algunos, pero estos cascos se escuchan muy mal. Y aprietan mucho.;2
Calidad de sonido bastante malillo, microfono igual, tacto pobre y comodidad bien;2
La calidad es pésima, la calidad de los componentes es bajísima la calidad y comodidad también, al cabo de 2h de uso las orejas empiezan a doler, el micrófono NO tiene cancelacion de ruido, pero el audio de los altavoces si suena bien.;2
No se escucha del lado derecho. El microfono al parecer bien, pero el volumen es muy bajo a pesar de tenerlo alto en la laptop;2
Son muy cómodos. Tienen mucha calidad de audio. El cable es largo para poder moverte un poco alrededor del pc.Lo único malo es que a los 2 años, justo cuando acabó la garantía, el micro dejó de funcionar. Por eso las 2 estrellas.;2
Son buenos cascos calidad/precio, pero yo los he tenido que devolver tras unas cuantas horas de pruebas. Son cómodos y en tema audio van muy bien, pero aislan demasiado para mi gusto. Si quieres simplemente escuchar son muy buenos, pero si también quieres hablar.... te sientes en una pecera.A esto hay que sumarle que la puerta de ruido que trae incoporporada el micro pega unos cortes muy drásticos, afectando a la calidad posterior. Es una pena ya que la estructura del micro me encantó, pues parece muy rígida pero mermite movilidad, conservando esa robusted.;2
Es compatible con Xbox serie X;2
Una vez enchufado los calcos al ordenador o ps4 el audio se queda pillado y no funciona hasta que sean reiniciados. No se si es porque vinieron defectuosos o otros problemas. Diseños muy bonitos pero son un poco incómodos. Por su precio me parece un poco excesivo;2
Son bastante malos. Sonido de mala calidad y muy incómodos (aprietan muchísimo). Los compré por 10€ y ni siquiera por ese precio los recomiendo, de hecho me deshice de ellos.;2
La calidad del audio es buena pero el micro, el micro horrible. Se cuela el sonido de los auriculares por el micro, con lo que jugar multiplayer es horrible. Lo de migrar el micro subiendo y bajando bien los primeros meses, ahora no me sirve de nada porque el ruido que hace al subirlo es tan fuerte que molesta a todos los que están conmigo. Para el precio que tienen, si los usas solo para escuchar, perfecto. Si los vas a usar para multijugador con micro, buscate otra cosa;2
El micrófono funciona muy mal, muy baja sensibilidad. Lo he intentado modificar de todas las formas que he podido pero no cambia que la calidad de la salida de audio sea paupérrima. No recomendable si se va a emplear el micrófono con frecuencia.;2
Baja calidad de sonido y de micro que es fácil de notar comparando con cualquier casco medio decente ( anteriores 30 euros mejor sonido estandar )Es una calidad a la que uno se podría acostumbrar después de varios días pero personalmente los devolví para pedir unos el doble de caros y recomiendo lo mismo para todos los demás.Peque de novato y no supe valorar que por tal preció no se puede esperar nada de decente calidad.;2
Los tuve que devolver porque la calidad de sonido era la misma que cuando compras unos auriculares baratos. Están muy bien en cuanto a todo lo demás, pero es una pena que a nivel de sonido, no den la talla.;2
Parecen un poco de juguete, no tienen mi estética favorita, pero lo que veo peor es el sonido, es muy débil.;2
Decepción total, la calidad del sonido es pésima (graves) y el micro no funcionaba correctamente, se entrecortaba la comunicación o simplemente no se escuchaba nada, me esperaba más de esta marca. termine comprando Logitech, la diferencia del cielo a la tierra;2
Ya me  lo han cambiado y a los dos mese volvió a fallar.;2
Para lo que cuesta no merece la pena;2
Sonido muy equilibrado pero muy decepcionado con los materiales y calidad de los cascos, los devuelvo.;2
Compre el producto, pero lo tuve que descambiar porque en mi opinion la diadema es demasiado incomoda, hace daño en la cabeza y ni siquiera tuve que estar mucho rato para comprobarlo, a los 10 minutos ya molestaba, son muy ligeros eso si, respecto al sonido, es lo que suele encontrar en estos precios, no esta mal.;2
Serían buenos si la batería durase más de 3 horas. Son unos cascos para consolero. Jugadores de PC ni os molestéis.;2
De lo peor que he probado  en este tipo de auriculares, tanto audio, como micro, comodidad, materiales.. no sé suspende en todo;2
Para ser hiperX son los peores que he tenido. La calidad de sonido es completamente inaceptable para alguien que necesita oir cada detalle en el juego. Ademas que no es un sonido 3d. Y el audio se oye muy cerrado.;2
Muy mal sonido y micrófono. Además me parecen incómodos. Supongo que me pasa por comprar barato. No los recomiendo.;2
Al cabo de pocos meses el micrófono ya no funciona y lo compre para jugar online con otros amigos, así que ya no puedo hablar con el y tengo que usar otro micrófono externo.No lo recomiendo.;2
El sonido es bueno y ademas bastante comodo.... pero nada maás probarlo fallaba una orejera y si tocas aunque sea ligeramente el adaptador para el PC, el sonido se distorsiona. En mi opinión un desastre, lo he devuelto.;2
No se diferencian los bajos...ni medios ni altos;2
Comodidad aceptable... después de un rato se te calientan las orejas...jejeRealmente es calidad/precio...Lo mejor la articulación del micro...pero seguro se romperá a largo plazo...;2
Lo único decente es que son cómodos;2
Me esperaba mucho mejor sonido, he cambiado de unos tritton basicos a éstos y el cambio ha sido a peor, la calidad de los materiales es bajisima y el sonido latoso, una decepción enorme;2
tampoco esperaba algo muy bueno, mas bien algo entre medias de gama alta y gama baja pero me ha decepcionado un poco y decidi devolverlo. por el precio que tiene hay auriculares con mejor calidad.;2
no habia una manera de colegar el microfono y el audio a la ps4, hay que comprar un adaptador, y no se menciona esto.....;2
Vienen bien envueltos, son cómodos.El control de sonido está en el auricular, no en el cable.La mayor pega es que calidad de sonido es por debajo de lo esperado. Esto me ha decepcionado para una marca conocida como esta.Probaré el micro y opiniones de mis oyentes y dependiendo de eso puede que los devuelva o no.;2
Todo va perfecto, pero al año el micrófono deja de funcionar de tanto subirlo y bajarlo;2
Es comodísimo, indiscutible.Los materiales dan sensación  de que se te va a romper en la manoLa calidad del sonido que es lo importante, tengo mejor calidad de sonido con unos auriculares in-ear de 10 euros por lo que es muy decepcionante.;2
Se despejó la almohadilla que van a las orejas a las 3 meses. Pero se sigue escuchando bien, solo que lastima mucho la oreja. Busquen otra opción para el precio.;2
Es mi segunda vez comprado estos audífonos y la primera vez que los compré los devolví porque el micrófono se cortaba al hablar, por más cerca de mi boca que los tuviese siempre se cortaba, creí que estaban fallados y por eso los devolví, pregunté en Amazon y me dijeron que funcionaban para PS4, PS5 y PC, yo uso PS4. Los volví a ordenar y siempre tengo el mismo problema.En general el sonido es aceptable por el precio, la batería es buena, el único inconveniente que tengo es al conectarlos al PS4 siempre que uso el chat de voz mis compañeros de juego dicen que se entrecorta el audio de mi voz.;2
Se escuchan mucho mejor los mismos audifonos pero alámbricos;2
En mi experiencia, estos auriculares para juegos HyperX tienen un buen ajuste y  un poco aislamiento del sonido externo. Los materiales empleados en su fabricación son de buena calidad y aportan un buen confort .En cuanto a la calidad del sonido, puedo decir que es bastante buena, aunque en mi opinión no es notable pero el sonido es claro y nítido, pero no al nivel de otros auriculares de gama alta del mercado.En el lado negativo, noté que, en mi caso que le falta algo de volumen por lo menos dos o tres puntos más además, son un poco más pesados ​​de lo que me gustaría, lo que puede ser un poco molesto durante largas sesiones de juego.En resumen, si está buscando un auricular para juegos que se ajuste bien, aísle algo el sonido externo y se ajuste cómodamente, los auriculares para juegos HyperX  son una opción sólida. Si bien la calidad del sonido es normal y falta volumen, siguen siendo una opción sólida para los jugadores que buscan un buen rendimiento a un precio razonable.;3
"Estas son mis primeras impresiones usando los cascos durante unas 2 horas, pero antes...:Probablemente cuando veas este comentario estos cascos estarán de descuento, SIEMPRE están de descuento, yo me los compré con un descuento del 55% pensando que había hecho un gran trato pero suelen estar alrededor de ese baremo. No pienses ""valen 170€ y están rebajados 55% es mi momento"" porque es puro marketing.Ahora sí, primeras impresiones:No tienen aplicación de control: la inmensa mayoría de productos (teclados, ratones, cascos...) tienen una aplicación en la que controlas los leds, el DPI, el sonido, los bajos, los agudos; en estos cascos no, existe una aplicación general para productos de la marca Hyperx (Ngenuity) pero no detecta los cascos (si encontrase la aplicación o hiciese funcionar la aplicación de los cascos actualizaría este comentario)El micro es mediocre tirando a malo en cuanto a calidad de sonido y eso que no soy ningún entendido del tema y no suelo oír la diferencia; y además el volumen de salida es bastante bajo (y como no tiene aplicación te aguantas y te lo acercas a la boca) (literalmente tengo unos auriculares que se escuchan igual de fuerte). Para mover el micrófono se necesita bastante fuerza y no es cómo el silenciado rápido.Las almohadillas no sabría decir si son de buena calidad pero ciertamente son grandes y para quienes tenemos las orejas grandes están bastante bien.Con la rueda de control de sonido tengo dos problemas:- La calidad es MUY pobre, la giras y no tiene ningún tipo de feedback de que esté haciendo algo. Además cuando subes y/o bajas el volumen tarda 1 seg. aprox en aplicarse el cambio realmente por alguna razón. La ruedecilla se mueve con muy poca fuerza (no tan poca como para que se mueva sin tocarla)- El sonido que sube y baja es el del propio dispositivo, no uno propio de los cascos como suele ser.- A modo de curiosidad y no lo valoro como algo bueno o algo malo es que la rueda no tiene límite ni por arriba ni por debajo, por lo que puedes subir o bajar la rueda todo el rato, el sonido tiene un límite obviamente, pero la rueda en sí no (quizá sea una consecuencia de su mala calidad).Además no puedes ver cuanta batería les queda sin quitarte los auriculares pues al no haber aplicación te debes guiar por el led que está encima de la rueda de sonido y que no se puede ver sin quitar los auriculares. El LED tiene 3 posibles estados: <15%, entre 15% y 90% y de 91% a 100%; hay un baremo demasiado grande entre el 15% y el 905 como para que sea el mismo indicador. Podrían haber hecho que el LED del USB dijese la batería restante.Los cascos aprietan la cabeza, en el sentido de que son muy estrechos, no tienen dificultad para abrirse pero siento que me aprietan la cabeza de forma constante cuando los tengo puestos.Para resumir:Me gusta: Las almohadillas, son grandes; que sea USB Bluetooth.No me gusta: Que no tenga aplicación; la rueda, la mala calidad; el micrófono; la batería restante no se puede ver, aprietan la cabeza, el sonido que subes y bajas con la rueda es el propio del sistema, no uno propio del casco.";3
compre estos auriculares en base a las reseñas que vi en Amazon y porque además los vi en una buena oferta, sin embargo, después de probarlos un poco me di cuenta que no era lo que buscaba y lo acabé devolviendo esto es sobre todo por los materiales, se nota demasiado que es de plástico y da la sensación de que con simplemente si se caen de la mesa se pueden romper por lo demás el sonido era bueno.;3
Casi un año despues, el dia 4 de febrero cumplira un año, me ha fallado el auricular derecho sin ninguna razon aparente, le doy 3 estrellas por esa razon, si no hubiera fallado le daria un 5 estrellas.;3
"Llevo con los cascos casi 2 años, y  has surgido algunos ""detalles"": la rueda del volumen no sigue un patrón de aumento correcto. Cuando lo pones al tope se deja de oír, y si lo pones en ciertos puntos, solo se oye un lado. Además, los agujeros del adaptador que viene incluido se meten para adentro cuando lo enchufas a los cables de los auriculares, lo que te obliga a abrir la cajita para volver a colocarlos, con la inseguridad que eso provoca. Por el precio que tienen no están mal, pero a la próxima probaré otra marca.";3
Muy robustos, bateria duradera pero tiene un problema. Solo he podido utilizar el cable que viene con ellos porque los otros no encajan debido a la forma de la entrada de los cascos que hace tope con los cables que he probado y no deja encajar el usb-C al 100%. El cable es corto por lo que no he podido utilizarlos mientras cargan y eso no me gusta.;3
Los auriculares en general son bastante buenos pero el alcance del bluetooth es muy muy corto, pierde calidad muy rápido según te mueves...;3
Buenos cascos, todo bien por su precio los pago pero es que cuando se queda sin batería hace un sonido insoportable y no se puede quitar de ninguna manera. Es muy irritante y odio quedarme sin batería por eso tengo un cable de 3 metros tipo c.;3
Todo correcto, excepto que el control de volumen dejo de funcionar en tres semanas, no los mando porque no merece la pena el proceso de reparación, pero es una pena siendo nuevos;3
Son cómodos y se oyen bien pero tienen un par de problemas que hacen que no valgan ni 40€- Nunca sabes si tienes 99% de batería o 16%, y cuando llega al 15% empieza a sonar un pitido infernal cada 5 segundos que hace que tengas que apagarlos y ponerlos a cargar asi que cuando llegan al 15% es como si se hubiera acabado la batería- El plástico del que está hecho parece que se va a romper cada vez que te los pones y estoy seguro que se me acabarán rompiendo tarde o temprano- Pone que la batería dura hasta 17h y a mi no me llegan ni a 10hConclusiones: Por menos de 40€ están bien pero no pagaría mas de eso;3
Pues eso, tiene unos bajos decentes, los agudos no están mal, lo que no me gusta demasiado es que aprietan algo y se sienten algo duros cuando te los colocas, además tampoco me gusta mucho que la zona de los auriculares este 'suelta' y gire todo el tiempo, le resta sensación de robustez. Queda decir que el micrófono es bastante rígido tanto para subir como para bajarlo y parece que lo vas a romper si no lo haces con cuidado.;3
Vengo de un MSIDS502 de 2013 el cual sonaba espectacular y cuyo precio ronda actualmente los 50€, pero el cable era un problema. He decidido comprar este y a ver, para un apaño no está mal pero:- Los materiales son chinosos total. Es plástico del malo y se siente que se va romper con mirarlo.- No tengo tan claro que sean 7.1. Puedes hacer la prueba con la aplicación de DOLBY y el L/R suenan igual que los SL y SR.- La calidad de sonido es bastante meh. Tanto mis antiguos MSI como otros Sony que tengo suenan infinitamente mejor.- No viene cargador, solo el cable y es de 10 cm, por lo que necesitas sí o sí.- El micrófono suena excesivamente bajo.La almohadilla es amplia y cómoda, eso sí. Lo dicho, para un apaño te vale pero no son la panacea y menos por este precio. Está claro que si quieres un producto de calidad, te toca pagarlo.;3
Los materiales están bien y con enchufarlos ya funcionan, pero en el PC la calidad del micrófono deja mucho que desear, la voz era robótica y poco clara. Los he devuelto.;3
