review;stars
Tienen muy buena calidad de sonido los auriculares, pero el micrófono es el problema. No lo puedes acercar a la boca y tienes que gritar mucho para que te escuchen bien. No me ha gustado el micrófono. Los he devuelto;1
Los auriculares me han dejado de funcionar a los 90 días .;1
Cuando recibi el producto lo puse a cargar encendiendose una luz roja de carga, y los quite cuando esa luz cambio a azul, señal de plena carga e hice la conexión a mi PS5.Mi primera sorpresa no regula volumen, tuve que regularlo desde los ajustes de la PS5 y para rematar el cuadro la batería ha durado unas 6 horas tirando largo, no estoy contento con la compra, y quiero devolver el producto,;1
Se nota que es de baja calidad. Los primeros días bien, al cabo de unos días ya no se escuchaba y se cortaba. No los recomiendo;1
Los compré y a pesar que eran preciosos y se escuchaba perfectamente, los devolvi porque el micro al no ser ajustable no se me escuchaba apenas, muy bajito. Al hacer la devolucion, vinieron a buscarlos y de repente desaparecieron, ni el equipo de amazon ni la empresa transportista saben nada de la devolucion, con lo cual 40 y pico euros tirados a la basura… ya llevo 2 dias intentando recuperarlos y no hay manera… un timo;1
A 2 metros ya se pierde conectividad y el material es malo de solemnidad;1
Se escuchan bien, pero la batería dura tan poco que lo bajo a 1 estrella, y si te mueves una habitación pierde la conexión.. Tengo unos BEAVIIOO que tienen 3 años conmigo y puedo moverme 3 habitaciones sin perder conectividad y la batería dura dos días, No lo volvería a comprar.;1
No e comprado un producto tan malo en todos los pedidos que e echo en Amazon. Calidad nefasta, materiales de construcción pésimos. No lo recomiendo para nada;1
Los cascos están muy bien y se escuchan de maravilla. Pero ponen en la descripción que son compatibles con PS4 y es mentira, solo se conectan por el USB de 2,4g. Y se deberían de conectar también por bluetooth sin problema. Por esto les pongo solo 2 estrellas.;2
Son muy bonitos, buena calidad. Pero lo más importante! Aunque en descripción pone que son compatibles para PS5, NO lo son. Lo he leido en la descripción, ahora cuando hemos estado peleando sin que funcionasen. Envié whatsapp al número indicado de soporte pero no me han contestado.Por si os sirve a los que no sois expertos en todo esto: NO hay auriculares compatibles con PS5, se tiene que poner otro transmisor, menos los oficiales de PS5;2
Estética bien, audio bien, pero mi niño lo quería para oír y hablar con la Nintendo Switch y el MICRO NO VA.Una lástima no estuviera bien explicado en la descripción del producto.;2
Solo funciona un auricular, no en estéreo….;2
No los recomiendo.Fue un regalo para mi hijo y me dice que tiene que hablar muy alto para que el micro capte su voz.Hace menos de un año que los tiene y ya están fallando.;2
No tengo ningún tipo de problema con ellos pero, cuando estoy en discord o en cualquier sitio con gente, prácticamente no me oyen se me escucha bajisimo y tienen que subirme casi al 200%.También probre grabando alguna partida con mi voz y de 12 frases que digo en el video se me escuchan 2 palabras.Resumiendo son bastante buenos en casi todo menos en la entrada de sonido del micro;3
Los cascos son de muy buena fabricación, se les ve robustos, con las orejeras muy acolchadas, pero el problema que tienen es que el sonido envolvente no se puede desactivar y eso en muchos juegos es un incoveniente.;3
Los cascos son tal cual salen en fotos. Tiene conexión por usb que funciona genial, pero la conexión Bluetooth para play station 5 NO ES COMPATIBLE.El resto se escucha bien, funciona bien, y la batería aún aguanta tras casi un día de uso...;3
Los cascos funcionan perfectamente, pero no conectan directamente con la PS5, para hacerlo hay que hacer uso del adaptador que viene incluido.;3
Son de buena calidad, pero los he devuelto porque el volumen no se podía subir y bajar;3
Cuando hacía movimientos con la cabeza se perdía el audio.;3
Muy mala conectividad;3
"Tiempo de entrega: muy bueno, según descritoDetalles generales después de una semana de uso. Para empezar los materiales de construcción son algo deplorables, da la sensación de fragilidad y de inseguridad al tacto.Seguido; el ajuste de comodidad no es la mejor, tampoco la peor pero considero que con el paso del tiempo y largas horas de uso ten por seguro que necesitarás tomarte un descanso porque tu cuello no podrá más.Aspecto que también deja sensaciones agridulces es su sonido, yo lo uso completamente para pc con W11 con adaptador 2.4 y tengo que aclarar que nunca he usado estos audífonos a menos del 80%, la razón está de más mencionarla; por su bajo umbral de audio.Quizás con conexión jack 3.5 mejore considerablemente el audio pero vamos... A día de hoy casi ni se está usando la conexión 3.5.También es molesto cada vez que los enciendo tener que apagar el micro, apagar las RGB, siempre, siempre, no guarda las opciones.Conclusión: no esperes el super rendimiento top con este producto, diría que es mas bien para un apuro o urgencia en caso que necesites unos.";3
Son muy bonitos pero no funciona con Xbox, es una lastima;3
No se escuchan muy bien;3
A su precio, excepcionalew. Conexión perfecta con ps5 y buen sonido.El material sí que es un poco plástico y el sonido no llega a ser envolvente, pero por su precio...genial;4
La calidad de los materiales no es la mejor, pero es compatible con el dongle para la Nintendo switch, al conectar el dongle a la Nintendo lo detecta como cascos USB y permitiendo puede jugar a Fornite de forma el micrófono también funcione sin cables, ya que por bluetooth la switch solo deja el audio de salida usar el dongle es la única solución.;4
El micrófono sí es compatible con la Nintendo switch, hay que poner el USB en la base de la Nintendo y poner los cascos en modo 2.4G;4
Me gustaría recalcar primera y principalmente el gran trato recibido por parte de la empresa. Esto es porque tuve un problema con los cascos tras dos meses de uso y gracias a la rapidez y eficaz respuesta del soporte tecnico y los 3 años que hay de garantia, tardé menos de una semana en tener otros cascos nuevos a mi disposición.;4
Son de calidad;4
Los utiliza para los juegos y van bien;4
En general son unos buenos auriculares. Se escucha muy bien y el micrófono, para Discord y similar, es perfecto. La diadema es algo justa, por lo que, cuando llevo un rato, es un poco molesto. Quizá con el tiempo se den un poco.;4
Volumen super claro, perfecto.;4
Se conectaron a mi iphone sin problema y a la ps4 tambien pero no por bluetooth pero si con el usb y muy bien estan a la altura de cascos que valen el doble;4
Lo he probado y va bien, es para un regalo y espero no de ningún problema en el día a día.;4
Tuve un problema que se me desconecta y no cargaba bien me puse en contacto con ellos a través de Gmail contestaron rápido y me han enviado otros nuevos en 2 días me llegaron se han portado de 10.;4
Buen sonido, duraderos;4
Estan bien pero en modo 2.4g no tienen función de subir o bajar el volumen.;4
Lo quiero usar con mi TV y Nintendo Switch, y via Bluetooth y no es compatible. No funciona micro, sólo audio.Los auriculares se ven fantasticos, comodos, buena calidad, pero incompatibles.Alguna reseña induce a error, y por eso los compré.;4
Estan bien en cuanto a materiales y esteticamnete son bonitos per cuando conecto los cascos vía Pen 2.4ghz parece crear un conflicto con el WiFi de la consola y pierdo la conexión online de las partidas , si sigue así tendré que devolverlos.;4
Los veo bien. Son para regalo;4
Llevo casi dos meses utilizando estos auriculares y no puedo estar más contento con ellos. La calidad de sonido es impresionante por su precio, con unos graves profundos y agudos nítidos que me permiten disfrutar de mi música de una forma completamente nueva. Además, la cancelación de ruido funciona muy bien, bloqueando eficazmente los ruidos externos y mejorando la experiencia de escucha, ya sea en el trabajo o durante los desplazamientos.El diseño es elegante y cómodo, se ajustan perfectamente a mis oídos sin ejercer presión, incluso después de largas horas de uso. También me encanta que son bastante ligeros, lo que los hace perfectos para llevarlos durante todo el día sin que se me generen ningún tipo de molestia.La duración de la batería es otro punto a favor. Los he usado durante varias horas seguidas sin necesidad de recargarlos, y eso es algo que valoro muchísimo. Además, la conectividad es rápida y estable, no he tenido ningún problema con la sincronización ni con la calidad de la señal.Por último, el micrófono tiene una excelente calidad de sonido, ideal para llamadas o videoconferencias. En resumen, estoy muy satisfecho con mi compra y los recomiendo totalmente. Son unos auriculares que ofrecen un gran rendimiento a un precio justo. ¡No te arrepentirás!;5
Esta bien en relación calidad y precio. Bonito diseño  larga batería y una vez emparejados se conectan muy rápido. Los estoy usando en una PS5 slim y PC. El micro muy bueno y buen sonido, mi hijo está muy contento;5
Compré estos auriculares porque quería unos auriculares con estética gaming y blancos para que hicieran juego con mi setup. En cuanto los saqué de la caja, me di cuenta de que, si bien son unos auriculares de corte económico y fabricados enteramente en plástico, el cuero sintético o polipiel de las orejas tenía un tacto bastante agradable. De la misma manera, una vez encendidos, el sistema de luces es llamativo y vistoso, que era lo que buscaba principalmente.También a nivel mecánico, me ha gustado mucho el hecho de que el micrófono, una vez está plegado hacia arriba, se vea estéticamente integrado en el diseño y no se vea como una protuberancia que sobra o que no pinta nada. Una vez instalados, los auriculares son cómodos para el uso y aíslan bastante del exterior, lo cual es un detalle importante para mí, ya que suelo jugar con ruido a mi alrededor y esto me permite aislarme con comodidad.En cuanto al sonido, una vez puestos en funcionamiento y conectados al ordenador, en mi caso por bluetooth, el sonido no tiene latencia, se recibe en el momento y se escucha con nitidez. Uno de los detalles importantes es destacar que estos dispositivos son capaces de funcionar tanto con puerto USB con un pequeño adaptador que traen como a través del bluetooth. En mi caso, he podido usar el bluetooth debido a que tengo un bluetooth 5.3 de alta velocidad, lo que garantiza que el nivel de latencia es muy bajo.Si quieres garantizar aún más que la velocidad sea la óptima, lo mejor es que uses para ello el adaptador incorporado de tipo de USB que además tiene un adaptador de USB-C. Esto hace que el sistema de comunicación entre el ordenador y los auriculares sea un sistema diferente, optimizando principalmente la latencia. Sin embargo, he echado en falta algún efecto más en las luces para poder darle un poco más de gracia.En cuanto a la compatibilidad con la PS4 o PS5, este adaptador será el que tendrás que usar. Sin embargo, en mi caso, los botones del auricular no funcionan con el ordenador, lo cual podría ser una limitación dependiendo del uso que se le quiera dar.En cuanto a la calidad de sonido, completmanete correcto para su rango de precio, con buenos bajos y definición.Todas mis opiniones se guían por la siguiente estructura de estrellas:1 ★: Producto muy insatisfactorio. No recomiendo su compra.2 ★★: Tiene deficiencias significativas, no cumple con el 100% de sus funciones esperadas.3 ★★★: Es un producto promedio. Cumple con lo esperado.4 ★★★★: Muy bueno y satisfactorio. Me ha gustado y es un producto de calidad.5 ★★★★★: Excelente, supera expectativas. Algo lo hace excepcionalmente bueno.;5
Estos auriculares inalámbricos para gaming son una maravilla! No solo ofrecen un sonido increíblemente claro y envolvente, sino que también son muy cómodos, incluso para largas sesiones de juego. Lo mejor de todo es que no tienen batería, por lo que nunca tienes que preocuparte de quedarte sin carga en medio de una partida. El micrófono es nítido y se escucha perfectamente, ideal para jugar en línea y comunicarte con tu equipo sin problemas. El diseño es ergonómico, lo que los hace perfectos para usarlos durante horas sin molestias. Definitivamente una compra recomendada para los gamers que buscan calidad y comodidad. ¡5 estrellas sin dudarlo;5
Era un regalo para mi hijo y está encantado,buen precio,muy chulos,resistente y sonido bastante bueno,lleva más de dos meses con ellos y sin problemas y le vale para todo,play,Nintendo y tabletLos recomiendo;5
Estoy realmente sorprendido con la calidad, el sonido es realmente excelente, perfecto para los juegos y también cuando recibo llamadas y en cuanto a la cancelación del ruido me ayuda mucho con las distracciones, tiene conexión inalámbrica estable y la batería dura horas no me preocupo por las carga, son realmente cómodos gracias a las almohadillas con un buen ajuste, los recomiendo sin duda alguna;5
Cascos muy recomendables. La calidad de sonido es espectacular, sin pérdidas y con una latencia mínima, ideal para gaming. La conexión inalámbrica funciona perfectamente, sin interrupciones, y la batería dura muchísimo, más de 30 horas. Además, son muy cómodos, incluso en sesiones largas de uso.;5
El producto esta bien, le tenemos en uso y todo correcto ahora Amazon fatal ,el pedido estaba para recibirlo el día 4 de enero,antes de navidad ponía, y llegó el día 8 de enero, porque el repartidor no siguió las instrucciones de entrega que te manda poner Amazon y mi hijo se quedó sin Reyes gracias a ellos ( Amazon y repartidor) llama ese mismo  día para reclamarlo y me dicen que no sale a reparto hasta el día 7 .No confiaré nunca más para ese tipo de regalos en Amazon,mejor una tienda física que esos nunca fallan.Se que a ellos nos les importa porque venden mucho y la gente no suele mirar las críticas pero por si ha alguien le sirve habrá merecido la pena.;5
Super contento , me sorprende por el precio que tienen, los recomiendo muchísimo, si estáis buscando unos cascos que suenen fuertes, tengan un buen audio envolvente, buenos grabes y agudos y que sean cómodos para la PS4 o ps5 son vuestros cascos, pero si hasta el micrófono es muy bueno, se escucha muy bien y nítido,  a mi me gusta que unos cascos tengan muchos grabes, porque si escuchas una canción con mucho ritmo por ejemplo dubstep, verás que vibran los grabes y cuando disparas en un juego suena muy bestial;5
Perfectos, los compré para conectar a la PS5 y me enlazan a la primera sin comprar ningun adaptador como me ha pasado con otros.El cable del cargador es de USB tipo C lo que hace que los pueda cargar con cualquier cargador de móvil que tenga por casa si no  estas en la tuyaSe ven robustos y de buena calidad, nada plasticosos. 10 de 10!❤️;5
"Estos cascos con micrófono me sorprendieron gratamente. La calidad del sonido es espectacular, con bajos profundos y agudos muy claros. Además, el micrófono es súper nítido; mis compañeros de trabajo y amigos en las partidas online notaron la diferencia enseguida.Son muy cómodos, incluso después de usarlos durante horas. La diadema acolchada y las almohadillas suaves hacen que no molesten nada. También me encanta que el diseño sea elegante y resistente al mismo tiempo.";5
Mi hijo esta muy contento con sus auriculares nuevos, lleva casi un mes con ellos y no ha tenido ningún problema, la calidad del sonido es impresionante y la conectividad lo mejor de todo, los utiliza en la tablet para jugar online a Brawl Star y en la Nintendo switch para Fornite y ya sea con el pincho 2.4Ghz o con el bluetooth funcionan perfectamente y sin retrasos. La inmersión en el juego es total.Mejor calidad-precio imposible!!;5
Compré los auriculares para regalar a un amigo de mi hijo. Les encantaron, sobre todo el aspecto futurista del diseño y las luces. Según le ha dicho a mi hijo, los auriculares son muy cómodos, y los usa no sólo para jugar, sino también para cuando tiene que hacer deberes (escuchar audios de inglés, por ejemplo).Es una compra excelente, estoy pensando en adquirir unos para mí también.;5
Geniales cascos, a mi pc no le funciona la entrada mini jack, y estos cascos a ir por usb, y usb c, permiten que pueda utilizar cascos con micrófono en el , así como en la xbox. Llevo ya varios meses con ellos, y muy contento.;5
Excelente producto. El sonido te envuelve. Son ligeros y manejable y eso que los utilizo muchas horas al día. La carga es muy rápida y la batería dura mucho.Y las luces en la parte exterior de las almohadillas son un puntazo. El precio es otro detalle a su favor. Los aconsejo.;5
Lo he usado durante unos meses y la verdad es que cumple las expectativas. Lo he usado con bluetooth junto con el teléfono y funciona perfectamente. Botones accesibles y fácil de usar.;5
Lo compré para usarlo en mi pc gaming y estoy encantada. Se conecta rápido, dura mucho la batería, tiene dongle o bluetooth o cable. Yo al pc con bluetooth. Me gusta tanto que regale otro,lo usan en una ps5 con el dongle y perfecto. El sonido envolvente y las luces RPG le dan un toque.;5
Excelente compra. Mi hijo los utiliza para jugar a la play station y no puede estar más contento, muy buena calidad de sonido, cómodos y además un diseño muy chulo con luces Led. Totalmente recomendables;5
Me parece un producto que está muy bien tanto en los materiales que son de alta calidad como en el funcionamiento, se escucha muy bien claro, sin ruidos, a la hora de conectarlo a sido muy fácil a la primera solo enchufar y empezar a escuchar lo recomiendo al 100%;5
Auriculares muy cómodos, con una calidad de sonido alta y una batería de larga duración. Los utilizo tanto en mi PS5 como en mi MacBook Pro. Totalmente recomendables.;5
Muy buenos auriculares. Se escucha con nitidez, funciona con bluethoot o con conector. La batería dura bastante y estéticamente es bonito también!;5
A mi hijo le han encantado. Geniales para la play 5. Súper cómodos y con muy buen sonido. El micro se escucha muy nítido.;5
Son una maravilla, la calidad del audio es excelente, además de ser cómodos y estéticamente bonitos. No tengo dudas, hasta ahora lo mejor que he probado. Los recomiendo del todo.;5
Fueron un regalo, y después de estos meses puedo decir que se oyen fenomenal.¡La velocidad del sonido es adecuada y la calidad muy buena!Gran compra.;5
Nos gustaron mucho estos cascos ya que la calidad del sonido, la comodidad y los efectos de luces que tienen me parecieron muy buenos y me gustaron mucho para lo que yo buscaba que eran unos cascos inalámbricos y de buena calidad y estos cumplen con todos los requisitos.;5
Me han parecido muy buenos los cascos respecto a la calidad y el precio.Había probado otros cascos de precios similares pero no al mismo nivel de calidad.Los recomiendo si buscáis una opción no muy cara y de buena calidad.;5
Suelo escribir reseñas cuando he probado el producto y sobre todo si ese producto me llama mucho la atención y este lo hace, pesan mucho me gusta eso quiere decir calidad y muy bien construidos a lo mas importante claro suenan muy bien y por ultimo son muy cómodos y grandes, en definitiva me gustan mucho.;5
Quedé sorprendido con la calidad dado su precio con conexión pc sin ningún problemaBuenas compra;5
Compré dos unidades una para mi hijo mayor i otro para el peque, a los dos les funciona perfectamente sobre todo con su batería de 50h puedes estar jugando o escuchando musica solo cargándolos una vez a la semana.;5
Muy buenos cascos gaming inalámbricos. Fáciles de emparejar con la PlayStation 5. Mi hijo rompía siempre los cascos por la conexión del cable. Así que ahora gana mayor durabilidad;5
Genial calidad/precio.Teníamos muchas dudas que comprar para nuestra hija y nos decidimos por las opiniones y el precio. Los usa para sus ratos de juego en ps5 y no nos ha decepcionado.;5
Calidad precio impresionante. Gran calidad de sonido y muy cómodos al ser sin cable.;5
Llevo varios meses utilizandolos y la relacion calidad-precio es buenisima. La calidad del sonido es muy alta, la bateria dura mas que suficiente, no hay ningun retraso entre la imagen y el sonido y tampoco interfiere con el funcionamiento de la PS5. Un 10/10.;5
Uno de los mejores casco gaming calidad precio que encontré, son cómodos, se escuchan genial, tienen una buena batería y muy buen diseño, perfecto para juegos, no molestan aun con sesiones intensas de juego;5
Facil instalación directamente conectados con WiFi a la ps5 y un sonido 3d muy bueno y cómodos.;5
Tiene un sonido muy bueno, aísla perfectamente del entorno, se conecta por bluetooth sin problemas desde el principio. Son muy bonitos y mi hijo de 9 años está súper satisfecho con ellos, por precio y prestación totalmente recomendable;5
La conexión inalámbrica de 2,4 GHz funciona de maravilla, ofreciendo flexibilidad y comodidad tanto en PC como en PS5/PS4, junto con la batería que dura muchísimo. Además, la calidad de sonido es excelente, totalmente recomendados para gamers que buscan calidad y funcionalidad en un solo producto.;5
Muy buena opción si es lo que buscas. Cumple con todo lo que promete 10/10 calidad precio. Si le tuviera que poner una pega sería q no tiene botón para apagar el micro. En general muy buena compra.;5
Audio de calidad la batería le dura muchísimo un producto más q recomendado;5
Estamos muy contentos con los cascos. Funcionan genial y son tal cual la descripción. Volvería a comprarlos sin duda.;5
"Fue un regalo de reyes para mi hijo,y le encantó,cada día está más contento con ellos ,,dice, ""mamá son los mejores cascos que e tenido""muy contente con la compra";5
Muy buenos auriculares, funcionan con ps5 y pc y se escucha perfecto;5
Los cascos gaming son increíbles, estupendos y muí cómodos buenisimo sonido!! ami hijo le an encantado para la play 5 pro.;5
Gran acierto con la adquisición de estos auriculares. La relación calidad-precio y la información detalladísima-completísima hacen de él un producto muy competitivo y atractivo a la hora de comprarlo. Ojalá todos los productos facilitasen tanta información. Gracias por pensar en el consumidor.;5
Fue para un regalo y mi sobrino está muy contento, buena calidad precio y una estética gamer excelente. Estéticos y funcionales.;5
Se escucha perfectamente y muy buen micro, estoy encantado.;5
La combinación perfecta para mi PS5 y Nintendo SwitchEstos Cascos Gaming Inalámbricos han transformado por completo mi experiencia de juego en PS5 y Nintendo Switch, ofreciendo una combinación perfecta de rendimiento, comodidad y versatilidad. La capacidad de conectar los auriculares de forma inalámbrica a través de 2.4GHz Wireless y Bluetooth es una ventaja a la hora de disfrutar y jugar en múltiples consolas y Pcs, en mi caso Ps5 y Nintendo switch.La tecnología de baja latencia me garantiza una experiencia de juego sin retrasos, lo que es crucial para mantener la sincronización perfecta entre el audio y la acción en pantalla, especialmente en juegos de ritmo rápido como fornite. Los cascos me ofrecen una calidad de sonido excepcional que captura cada detalle del entorno del juego. Desde los sutiles matices hasta los sonidos más potentes, la claridad del audio mejora significativamente la inmersión en el juego.La larga duración de la batería de hasta 30 horas me asegura que pueda disfrutar de largas sesiones de juego sin interrupciones, ya sea en mi PS5 o en mi Nintendo Switch.Como jugador que disfruta de la variedad de plataformas, los sascos Inalámbricos se han convertido en mi compañero de confianza tanto en PS5 como en Nintendo Switch. La capacidad de cambiar fácilmente entre estas dos consolas sin perder calidad de audio es una característica que realmente aprecio.En PS5, la inmersión en juegos de última generación se ve potenciada por la calidad de sonido superior de los auriculares. Cada efecto, diálogo y banda sonora se reproduce con una claridad impresionante, sumergiéndome por completo en la acción del juego.Por otro lado, en Nintendo Switch, los Cascos Gaming añaden una nueva dimensión a mis juegos favoritos, desde aventuras épicas hasta partidas multijugador. La libertad de movimiento que ofrecen los auriculares inalámbricos es especialmente útil para juegos como Mario Kart o Super Smash Bros., donde la acción es rápida y frenética.En conclusión, los cascos inalámbricos son la elección perfecta para cualquier jugador que busque potencia, comodidad y versatilidad en su experiencia de juego en PS5 y Nintendo Switch. Con una calidad de sonido excepcional y una duración de batería impresionante, estos auriculares elevan el nivel de inmersión en cada partida.;5
Le dura mucho la batería no tiene latencia y se escucha muy bn, recomendado al 100/100;5
Lo que más me gusta es lo cómodo que son y la duración de la batería, estoy encantada con estos cascos por lo que recomiendo comprarloPuntuación un 💯;5
Las cascos funcionan a la perfección compatible con ps5 que es para lo que lo quería y la verdad encantado con ellos.;5
Hubo un problema con los cascos y se perdió la pieza del USB, al ponerme en contacto con la empresa rápidamente me ofrecieron soluciones.Excelente atención de Yuna :);5
A mí hijo le a encantado los cascos, son chulísimos, cómodos al ser inalámbricos y se oyen estupendamente, lo recomiendo totalmente.;5
Los cascos gaming funcionan increíblemente bien. El sonido es espectacular y anulan todo el ruido exterior. Estéticamente son muy bonito. Además, son muy cómodos de usar al conectarse a través del pen.;5
Funcionan muy bien para mi trabajo, los clientes me oyen perfectente al igual que yo a ellos.Funcionan genial tanto por bluetooth como por RF;5
Duran mucho la batería muy buenos;5
Cascos muy completos en general (audio, micro, comodidad, batería, etc) con una relación calidad precio inmejorable;5
Se oyen de maravilla y muy fácil conexión. Buenos acabados y no duelen al usarse prolongadamente. Calidad precio estupendos. 👌;5
Son muy cómodos y la calidad del sonido y comunicación son más que buenas.Gracias por tan buen producto a un justo precio.;5
Magníficos cascos. Mi hijo está feliz con ellos;5
Muy buenas calidad precio y muy cómodos 👏👏;5
Funcionan perfectamente y se escuchan muy bien. Recomendados.;5
Auriculares gaming muy cómodos y perfecto en cuanto calidad/precio, justo lo que estaba buscando, sin duda los volvería a comprar otra vez!;5
Compre los cascos para  mi hijo de 10 años y le encanta.Son blanco mate con luz,se oye bastante bien,lleva el ubs y otro adaptador.Estan genial.;5
Van genial, muy recomendable !;5
Mi hijo está encantado. Los usa para jugar a la PS4 y dice que la calidad del sonido es excelente y su funcionalidad muy buena. La estética del producto es muy chula. Muy recomendables.;5
Con los auriculares se escucha muy bien y pesan poco. Mi hijo tiene el de color blanco y está muy contento con él. Viene muy completo. Llegaron en perfecto estado. Lo recomiendo.;5
Me encantan, calidad precio lo mejor, renta comprarlos;5
Comodidad y buen sonido,sin tener que gastarte un dineral.;5
Muy buenos cascos y muy funcionales, los volvería a comprar!;5
Son de muy buena calidad para el precio que tienen, un sonido muy nitido.;5
Buenos y se oye muy bien;5
Después se probarlos más de un mes, estamos encantados con su funcionamiento.La batería dura muchas horas, el sonido es perfecto y tienen para conectarse al ordenador,  al móvil o cualquier dispositivo.Estéticamente muy bonitos y se  adaptan cómodamente.;5
producto ligero y comodo al uso, la bateria dura muchisimo y la conexion permanece estable con los distintos equipos sin sufrir cortes aun a cierta distancia.;5
se ajustan bien, la batería aguanta muy bien durante las partidas, el micrófono incorporado no crea ruidos de fondo y se escucha nitido sin parecer que estas en una lata. la colectividad en el pc es rápida, únicamente probado en pc.;5
Producto muy bueno en calidad - precio;5
Fue un regalo para mi sobrina. Los tenia ya vistos y guardados en la lista. Le encantaron, su opinión es que se escuchan perfecto para su ordenador gamer.;5
Van super bien a mí hijo le encantan.;5
Calidad del sonido muy buena para el precio. Falta alguna configuración más pero como básicos van bien.;5
excelentes cascos. Se escuchan de maravilla para gaming, son muy ligeros y tienen una duración de batería larga. Los mejores en cuanto a calidad precio. Estupendos;5
Unos auriculares muy buenos en relación calidad-precio. Buena batería y cómodos.;5
Los cascos tienen muy buena calidad de sonido y alcance.Son muy cómodos y se justan a la perfección.;5
Se los compré a mi hijo y está muy contento,se escucha muy bien y para jugar le van genial, tanto para escuchar como para comunicarse;5
Excelente producto, regalo perfecto para mi sobrino;5
perfectos, funcionan muy bien y comodos.;5
La batería dura bastante el audio y el micrófono van muy bien hasta ahora ningún fallo casi 5 meses y siguen funcionando como el primer día;5
Los cascos funcionan correctamente. Ha sido para un regalo y está encantado.;5
Son cómodos, no molesta en las orejas, se escuchan bien y dura bastante la batería, buena compra.;5
Unos cascos que se oyen muy nitidos sin perdida de señal.;5
Son cómodos y se escuchan bastante bien. Llegaron rápido;5
Mu gusta que son bluetooth e imnalabricos, mi hijo los usa para jugar ps5 y con el móvil;5
Los cascos están genial. Se oye perfectamente y la bateria tiene mucha duración. Muy buena compra.;5
Son unos cascos cómodos y sencillos , la batería es muy duradera y su funcionamiento bluetooth los hacen unos cascos muy completos y en cuanto a la calidad del micro me sorprendió mucho porque tiene una calidad excelente;5
Los auriculares van perfectamente bien y estéticamente son muy bonitos;5
Sonido de alta calidad. Muy cómodos. Materiales de calidad. Usados en ps5 y van geniales tanto el audio como la comunicación jugando online. Recomendables 100%;5
Lo compre para mí hijo y está encantado con el artículo. Tiene muy buena calidad y muy buen precio. Totalmente recomendable.;5
Muy buen producto. Funciona genial;5
Auriculares gaming perfectos tanto en sonido como en durabilidad de batería todo un acierto los volvería a comprar;5
Los he cogido para mi hijo para la consola y tienen un sonido impresionante y una vez puestos cancelan todo el ruido de alrededor , sin duda un gran aciertoPara mi recomendable 100%;5
